,domain,id,id_str,party,screen_name,state,display_name
303,1.0,1640397716,1640397716,CPIML,abhyuday_08,Bihar,
304,1.0,824995634604285952,824995634604285952,INC,ShaikhJ48693641,Maharashtra,Shaikh Jawed
305,1.0,3317989850,3317989850,BJP,AniketHemke,Maharashtra,Aniket hemke
306,1.0,1090156476721590272,1090156476721590272,BJP,UpadhyeT,Maharashtra,Chandrakanth Upadhye
307,1.0,825387965195116544,825387965195116544,INC,KishorNagpurka2,Maharashtra,Kishor Nagpurkar
308,1.0,942095726456303624,942095726456303616,BJP,GateSumit,Maharashtra,Sumit Gate Kumbhar
309,1.0,1017320280379875329,1017320280379875328,BJP,HukirePradip,Maharashtra,Pradip Hukire
311,1.0,1897816105,1897816105,INC,gajanan_bhagat,Maharashtra,Gajanan Bhagat
312,1.0,901370596830855168,901370596830855168,INC,Mohamma19609226,Maharashtra,Mohammad Shoaib Mohd
313,1.0,1156662935533445121,1156662935533445120,BJP,MumbaiBJP,Maharashtra,BJP Navi Mumbai
314,1.0,846037021076291584,846037021076291584,CPIML,Mahboob_ml,Bihar,
315,1.0,465422556,465422556,BJP,shivenojha1,Maharashtra,shiven ojha
316,1.0,945906103346331648,945906103346331648,BJP,SureshC51975115,Maharashtra,Suresh Chaudhary bjp Jadiyali
317,1.0,1070626131236347904,1070626131236347904,BJP,amolsal43582102,Maharashtra,Amol Salunkhe
318,1.0,925041214730022912,925041214730022912,BJP,dhavaldarjibjp,Maharashtra,Dhaval Darji
319,1.0,4894256338,4894256338,INC,sandipmore1133,Maharashtra,sandip more
320,1.0,2599984650,2599984650,INC,madhukarraok,Maharashtra,madhukarrao A.kamble
321,1.0,1606019060,1606019060,BJP,dilip_Thorat,Maharashtra,
322,1.0,981819685371953152,981819685371953152,BJP,ImranKh47631504,Maharashtra,Imran Khan
323,1.0,1072033458459828225,1072033458459828224,INC,Mohamma37007632,Maharashtra,Mohammad Shoaib Mohammad Siddique
324,1.0,2591423557,2591423557,NCP,MLAShankaranna,Maharashtra,Shankaranna Dhondge
326,1.0,1103711256442269696,1103711256442269696,BJP,OmkarKedari4,Maharashtra,Omkar Kedari
327,1.0,1060289185058156544,1060289185058156544,INC,DabiSandeep,Maharashtra,Sandeep Dabi
328,1.0,1105729259170074624,1105729259170074624,INC,qSe01YlhTygBm8l,Maharashtra,अमोल नरवडे पाटील
329,1.0,982196897631764486,982196897631764480,INC,Anmol21664708,Maharashtra,Anmol ukey
330,1.0,2331454117,2331454117,INC,sanjay220791,Maharashtra,Sanjay Meena
331,1.0,2401530078,2401530078,INC,SajidSirajKhan,Maharashtra,Sajid Khan
332,1.0,3304549676,3304549676,INC,Rohitka81194,Maharashtra,Rohit Kamble NSUI
333,1.0,1046625789813248000,1046625789813248000,INC,SNirphal,Maharashtra,शशिकांत( भैया) बप्पा जी निरफ ळ
334,1.0,892015973087059968,892015973087059968,BJP,pradnnyesh,Maharashtra,pradnyesh zanjad
335,1.0,2593317980,2593317980,BJP,MPDattatreya,To Be Added,MP Dattatreya
336,1.0,763273441344651265,763273441344651264,INC,andhra_nsui,Andhra Pradesh,NSUI Andhra Pradesh
337,1.0,3447009013,3447009013,GOV,SwachhBihar,Bihar,Mission Swachh Bihar
338,1.0,943839512865619970,943839512865619968,BJP,PravinTelore2,Maharashtra,Pravin Telore
339,1.0,1162597430929645569,1162597430929645568,INC,Nareshyadavhry,To Be Added,
340,1.0,2650663141,2650663141,INC,tlokhande86,To Be Added,Tejas Lokhande
341,1.0,1013445773588123648,1013445773588123648,BJP,LakhoteNeeta,Maharashtra,Neeta Lakhote
342,1.0,2378019907,2378019907,INC,tukaram_mali,Maharashtra,Tukaram Mali
343,1.0,276444250,276444250,LJP,Aprashant99,Maharashtra,Prashant Alhat
345,1.0,2616770856,2616770856,BJP,singh_abvp,Maharashtra,
346,1.0,1041259948213075969,1041259948213075968,BJP,WorkerAjay,Maharashtra,Ajay Pandey Social Worker
347,1.0,2276616211,2276616211,INC,shadab007i,Maharashtra,shadab ansari
348,1.0,719219237861072896,719219237861072896,HAM,JitanramMajhi,Bihar,
350,1.0,995691624473575424,995691624473575424,BJP,GaradYogiraj,Maharashtra,
352,1.0,949742417409789952,949742417409789952,INC,MdTaiseem,Maharashtra,MD Taiseem Shah
353,1.0,2524884798,2524884798,NCP,tayyaba34737448,Maharashtra,Tayyab Ansari
354,1.0,1079258924556050432,1079258924556050432,BJP,southmumbaiBJYM,Maharashtra,Ronak Chauhan
355,1.0,1622812741,1622812741,INC,NaseerPalliyoda,To Be Added,Naseer palliyoda
356,1.0,294371167,294371167,SHIV SENA,Iamrahulkanal,Maharashtra,
357,1.0,2363932566,2363932566,SHIV SENA,DrSEShinde,Maharashtra,Dr Shrikant Lata Eknath Shinde
358,1.0,725279636188327936,725279636188327936,SHIV SENA,AnantGeeteSS,Maharashtra,Anant Geete
359,1.0,790818612189794304,790818612189794304,HAM,S_manjhiHAM,Bihar,Santosh Manjhi
360,1.0,1379026934,1379026934,SHIV SENA,RavindraWaikar,Maharashtra,Ravindra Waikar
361,1.0,2330151680,2330151680,SHIV SENA,shewale_rahul,Maharashtra,Rahul Shewale - राहुल शेवाळे
362,1.0,1971314545,1971314545,SHIV SENA,neelamgorhe,Maharashtra,Dr Neelam Latika Diwakar Gorhe
363,1.0,1598327498,1598327498,SHIV SENA,rajanvichare,Maharashtra,Rajan Vichare - राजन विचारे
364,1.0,282891698,282891698,SHIV SENA,PratapSarnaik,Maharashtra,Pratap Baburao Sarnaik
365,1.0,760121195719254016,760121195719254016,SHIV SENA,iramdaskadam,Maharashtra,Ramdas Kadam - रामदास कदम
366,1.0,2268772777,2268772777,SHIV SENA,prabhu_suneel,Maharashtra,Sunil Prabhu
367,1.0,2611888309,2611888309,SHIV SENA,AmolGKirtikar,Maharashtra,Amol Gajanan Kirtikar - अमोल गजानन कीर्तिकर
370,1.0,2338104343,2338104343,INC,ShatruganSinha,Bihar,Shatrughan Sinha
371,1.0,2963466217,2963466217,SHIV SENA,aadeshbandekar,Maharashtra,Adesh Chandrakant Bandekar -आदेश चंद्रकांत बांदेकर
372,1.0,606352260,606352260,SHIV SENA,drdeepaksawant,Maharashtra,elmehdi saghir
373,1.0,330343986,330343986,SHIV SENA,MPShivajirao,Maharashtra,
374,1.0,2558187252,2558187252,SHIV SENA,CBKhaireMP,Maharashtra,Chandrakant KhaireMP
375,1.0,353040144,353040144,SHIV SENA,vijayshivtare,Maharashtra,Vijay Shivtare
376,1.0,2906260634,2906260634,SHIV SENA,ChandrakantKMP,Maharashtra,Chandrakant Khaire MP
377,1.0,470456998,470456998,SHIV SENA,isurajchavan,Maharashtra,Suraj Satish Chavan
378,1.0,802956277722644480,802956277722644480,SHIV SENA,ianildesai,Maharashtra,Anil Desai
380,1.0,2881936741,2881936741,SHIV SENA,MPShrirangBarne,Maharashtra,Shrirang Appa Barne
381,1.0,165085226,165085226,INC,Ahmad_Shakeel,Bihar,Dr Shakeel Ahmad
382,1.0,122324906,122324906,SHIV SENA,samadhan234,Maharashtra,Samadhan Sarvankar
383,1.0,2185987129,2185987129,SHIV SENA,SadaSarvankar,Maharashtra,Sada Sarvankar
384,1.0,140718639,140718639,SHIV SENA,suprada17,Maharashtra,Suprada Phaterpekar
385,1.0,1952190486,1952190486,SHIV SENA,ASVhanole,Maharashtra,#शिवसैनिक #AjayVhanole
386,1.0,1653483324,1653483324,SHIV SENA,rupeshpatil03,Maharashtra,Rupesh Patil
387,1.0,395058617,395058617,SHIV SENA,panksthecool,Maharashtra,
388,1.0,4891700931,4891700931,SHIV SENA,imsnehalambekar,Maharashtra,Snehal Ambekar
389,1.0,2168281736,2168281736,SHIV SENA,ShradhaSJadhav,Maharashtra,
390,1.0,1022130031190056965,1022130031190056960,SHIV SENA,KayandeDr,Maharashtra,Dr.Manisha Kayande
392,1.0,2322511831,2322511831,INC,DrMadanMohanJha,Bihar,Dr. Madan Mohan Jha
393,1.0,3171577130,3171577130,SHIV SENA,KuchikR,Maharashtra,Kuchik Raghunath
394,1.0,2716941031,2716941031,SHIV SENA,AjayChoudhariSS,Maharashtra,Ajay Choudhari
395,1.0,2367005828,2367005828,SHIV SENA,miarjunkhotkar,Maharashtra,Arjun Khotkar
396,1.0,2989202127,2989202127,SHIV SENA,isiddheshRkadam,Maharashtra,Siddhesh R Kadam
397,1.0,833329720871763973,833329720871763968,SHIV SENA,SanjayShirsat77,Maharashtra,Sanjay Shirsat
399,1.0,2162773494,2162773494,SHIV SENA,anuj_sena,Maharashtra,Anuj Mhatre
400,1.0,2257961100,2257961100,SHIV SENA,sheetalmhatre1,Maharashtra,sheetal mhatre
401,1.0,895212232497180672,895212232497180672,SHIV SENA,MLA_RahulPatil,Maharashtra,Dr. Rahul Patil
403,1.0,3192953702,3192953702,INC,IYCBihar,Bihar,Bihar Youth Congress
407,1.0,1724256534,1724256534,SHIV SENA,NarendraMathadi,Maharashtra,Narendra Patil
409,1.0,943765847855603712,943765847855603712,SHIV SENA,mphemantgodse,Maharashtra,Hemant Tukaram Godse
411,1.0,2910949698,2910949698,SHIV SENA,RajabhauW,Maharashtra,Rajabhau Waje
412,1.0,2527174514,2527174514,SHIV SENA,nareshmhaske,Maharashtra,Naresh Mhaske
414,1.0,1812486000,1812486000,INC,Ranjeet4India,Bihar,Ranjeet Ranjan
415,1.0,965093190893268992,965093190893268992,SHIV SENA,DrKinikarBalaji,Maharashtra,Dr. Balaji Kinikar
416,1.0,3229820418,3229820418,SHIV SENA,RaviSir_MP,Maharashtra,Ravindra V Gaikwad
417,1.0,843875002193793026,843875002193793024,SHIV SENA,AnilKokil,Maharashtra,Anil Kokil
418,1.0,468192916,468192916,SHIV SENA,RYPandey,Maharashtra,Ríyã Pâñdéy
419,1.0,536641974,536641974,SHIV SENA,Dharam_1411,Maharashtra,Adv.Dharam Mishra🎓
422,1.0,756902959670292484,756902959670292480,SHIV SENA,VilasAdivarekar,Maharashtra,Vilas Adivarekar🇮🇳
423,1.0,2157611016,2157611016,SHIV SENA,SChavan_Yuva,Maharashtra,
426,1.0,1056768349,1056768349,SHIV SENA,renukadasvaidya,Maharashtra,राजू वैद्य
427,1.0,4167995953,4167995953,SHIV SENA,chavanrajeev,Maharashtra,Rajeev Chavan
428,1.0,4670860585,4670860585,SHIV SENA,PawleKrishna,Maharashtra,Krishna Pawle
429,1.0,3993729193,3993729193,SHIV SENA,pranita_parab,Maharashtra,Pranita  Parab
431,1.0,988451490237952000,988451490237952000,SHIV SENA,SunilBhauRaut,To Be Added,Joulette
432,1.0,293906603,293906603,SHIV SENA,Tiger_Jaiswal,Maharashtra,Shubham.R.Jaiswal
433,1.0,710890927317848066,710890927317848064,SHIV SENA,OmkarDhuri12,Maharashtra,Omkar Dhuri
434,1.0,4705348781,4705348781,SHIV SENA,subhashbhoir7,Maharashtra,SUBHASH GANU BHOIR
435,1.0,2570434680,2570434680,SHIV SENA,DilipSopal,Maharashtra,SOPAL DILIP GANGADHA
436,1.0,1608605888,1608605888,INC,PremChandraMis2,Bihar,Prem Chandra Mishra
437,1.0,1095199280350937088,1095199280350937088,SHIV SENA,ShrinivasCVanga,Maharashtra,Shrinivas Vanga - आमदार श्रीनिवास चिंतामण वनगा
438,1.0,975271628903940097,975271628903940096,SHIV SENA,gabhnae,Maharashtra,shubham gabhane
439,1.0,808307267258974208,808307267258974208,SHIV SENA,Navjyot_gadiwal,Maharashtra,Navjyot Singh Gadiwale
440,1.0,3112813199,3112813199,SHIV SENA,karanMKMadhavi,Maharashtra,Karan MK Madhavi
441,1.0,1948649472,1948649472,SHIV SENA,tnitya21,Maharashtra,nityanand tripathi
442,1.0,2452496934,2452496934,INC,VivekBansal72,To Be Added,Vivek Bansal Official
443,1.0,3174356538,3174356538,SHIV SENA,DrBawdane,Maharashtra,Dr.Bharti S Bawdane
444,1.0,2272911132,2272911132,SHIV SENA,ShendgeAsha,Maharashtra,Asha Shendge
445,1.0,159768173,159768173,SP,abuasimazmi,Maharashtra,Abu Asim Azmi
446,1.0,4067269791,4067269791,SP,mumbaipradesh,Maharashtra,Manoj Gupta
447,1.0,1564120782,1564120782,INC,NsuiPavanteja,Andhra Pradesh,
448,1.0,20429845,20429845,INC,shujagandhi,Bihar,Shuja Gandhi
449,1.0,159006375,159006375,SP,JayaBachchan,Maharashtra,jaya
450,1.0,781879812872769536,781879812872769536,SP,SamajwadiMah,Maharashtra,Samajwadi Party Maharashtra Pradesh
451,1.0,970593286833557504,970593286833557504,SP,DrDineshChaube1,Maharashtra,डा•दिनेश चौबे वाराणसी
452,1.0,3748673293,3748673293,SP,merajsiddiqui66,Maharashtra,Meraj Siddiqui
453,1.0,968359224614023168,968359224614023168,BJP,iLaxmanJagtap,To Be Added,Laxman Jagtap
454,1.0,354708069,354708069,SP,ShafakatK,Maharashtra,Shafakat Khan
455,1.0,3271358024,3271358024,SP,AbdulAzimAzmi3,Maharashtra,Abdul Azim Azmi
456,1.0,1106207102094069760,1106207102094069760,SP,AdnanRAEEN6,To Be Added,socialist_Adnan RAEEN
458,1.0,806924067609554944,806924067609554944,AIADMK,OfficeOfOPS,Tamil Nadu,O Panneerselvam
459,1.0,922120340032991232,922120340032991232,INC,INCBihar,Bihar,Bihar Congress
460,1.0,844890761409777664,844890761409777664,AIADMK,CMOTamilNadu,Tamil Nadu,CMOTamilNadu
462,1.0,783222636151123968,783222636151123968,YKD,kumar_saptarshi,Maharashtra,Dr. Kumar Saptarshi
463,1.0,753125213206970368,753125213206970368,BJP,BJP4Manipur,Manipur,BJP Manipur
464,1.0,3249691080,3249691080,,MPKTSTulsi,To Be Added,K.T.S. Tulsi
465,1.0,474143902,474143902,BJP,nheptulla,Manipur,Najma Heptulla
466,1.0,1032352716,1032352716,INC,AngellicAribam,Manipur,Angellica Aribam
467,1.0,857244014755536897,857244014755536896,BJP,BiswajitThongam,Manipur,Th.Biswajit Singh
468,1.0,781530080392556544,781530080392556544,INC,INCManipur,Manipur,INC Manipur
469,1.0,3149597220,3149597220,INC,RoshniLongjam,Manipur,Roshni Longjam_With RG
471,1.0,807863881863401472,807863881863401472,PRJA,PRJAManipur,Manipur,PRJA Party Manipur
472,1.0,862160424107724800,862160424107724800,BJP,KipgenNemcha,Manipur,Nemcha Kipgen
473,1.0,912942253835902976,912942253835902976,INC,ManipurPMC,Manipur,Manipur Pradesh Mahila Congress
474,1.0,940873562944163840,940873562944163840,INC,MutumSarma,Manipur,Sarma Devi M
475,1.0,998572172162486274,998572172162486272,INC,Gaikhangam2,Manipur,Gaikhangam
476,1.0,785302916752089088,785302916752089088,INC,AamirHussianPY1,Manipur,Aamir Hussain
478,1.0,3721127600,3721127600,BJP,KInaochaDevi,Manipur,K Inaocha Devi
479,1.0,1023550924218724352,1023550924218724352,INC,SevadalMN,Manipur,
481,1.0,780670492139106304,780670492139106304,INC,akhileshPdsingh,Bihar,Dr Akhilesh Prasad Singh
482,1.0,984675314512027648,984675314512027648,INC,KonthoujamG,Manipur,Govindas Konthoujam
483,1.0,2259889640,2259889640,NEIDP,ByRKAnand,To Be Added,RK Anand
484,1.0,916236870933127171,916236870933127168,INC,meghachandra_k,Manipur,Keisham Meghachandra Singh
485,1.0,4272393435,4272393435,BJP,RawatShakendra,Manipur,"shakendra rawat ,ꯁꯌꯦꯀꯤꯟꯗ꯭ꯔꯥ ꯔꯥꯋꯥꯠ"
486,1.0,2610010664,2610010664,INC,rameshmei67,Manipur,Ramesh Singh
487,1.0,984886108608606209,984886108608606208,INC,Prithviraj27mrg,Manipur,M Prithviraj Singh
488,1.0,833101921070305281,833101921070305280,INC,pyc_manipur,Manipur,PYC Manipur
489,1.0,302656332,302656332,BJP,KiranThangj,Manipur,
490,1.0,708188331683635200,708188331683635200,INC,WithCongressMAN,Manipur,Manipur Congress
491,1.0,2416344392,2416344392,INC,bankim1nsui,Manipur,P.Bankimchandra
492,1.0,912623380242694145,912623380242694144,INC,BiharPMC,Bihar,
493,1.0,902070348706758656,902070348706758656,BJP,MeiteiPhoni,Manipur,Chowkidar Phoni Meitei
494,1.0,2711174760,2711174760,BJP,gunameitram,Manipur,Guna Singh Meitram
495,1.0,821955222113316864,821955222113316864,INC,MalemkhombaSal3,Manipur,
496,1.0,993836598788739072,993836598788739072,INC,Victor_Keishing,Manipur,Victor Keishing
497,1.0,1089806772427055104,1089806772427055104,INC,RanjitKangujam,Manipur,K.Ranjit Singh
498,1.0,1103301256343257088,1103301256343257088,BJP,fajur_rahim,Manipur,Fajur Rahim
499,1.0,981142657178071040,981142657178071040,INC,md_fajur,Manipur,Md. Fajur Rahim
500,1.0,909338759308632064,909338759308632064,INC,LalgoulenH26,Manipur,
501,1.0,1100554281042599937,1100554281042599936,INC,binashakhidevi,Manipur,BinashakhideviAthokpam
502,1.0,899522395676917760,899522395676917760,BJP,somojitSingh,Manipur,Chowkidar Somojit Singh
503,1.0,2558313113,2558313113,INC,chunnu_inc,Bihar,Shashi Kumar (Chunnu)
504,1.0,973478932409274369,973478932409274368,INC,Kennyphilem2,Manipur,Kenny philem
505,1.0,1620041136,1620041136,BJP,ChChidananda,Manipur,Chidananda Singh
506,1.0,1101728475843420160,1101728475843420160,INC,RShamulailatpam,Manipur,Rebika Shamulailatpam
507,1.0,968726726577721346,968726726577721344,BJP,MaheshBhagavath,Manipur,Mahesh bhagavath
508,1.0,1053903592409587712,1053903592409587712,BJP,jogen_ys,Manipur,Jogen Ys
509,1.0,833655125797457920,833655125797457920,INC,amirkha02372631,Manipur,amir khan
510,1.0,875300570357268481,875300570357268480,BJP,askeralimk,Manipur,Asker Ali
511,1.0,1524551869,1524551869,BJP,MeirabaMeinam,Manipur,
512,1.0,1013739158425260034,1013739158425260032,INC,JayantakumarN,Manipur,Jayantakumar Nameirakpam
513,1.0,1012949404846784512,1012949404846784512,INC,SirajAh55817205,Manipur,Siraj Ahmed
514,1.0,706045820387262464,706045820387262464,INC,WithCongBihar,Bihar,Bihar Congress
515,1.0,798069224430325760,798069224430325760,BJP,JitenAhongsang1,Manipur,Jiten Ahongsangba
516,1.0,795625537783865344,795625537783865344,BJP,bogi_daulat,Manipur,Daulat khan
517,1.0,767393055058034688,767393055058034688,BJP,APSharma113,Manipur,
518,1.0,991387276767723520,991387276767723520,INC,BandanaGurumayu,Manipur,Bandana Gurumayum
519,1.0,2879884237,2879884237,INC,ThangsoBaite,Manipur,Thangso Baite
520,1.0,978860898122194944,978860898122194944,INC,tongkhokaibaite,Manipur,TONGKHOKAI BAITE
521,1.0,978250412183625728,978250412183625728,BJP,PKumarjeetSingh,Manipur,Pukhrambam Kumarjeet Singh(Modi ka Parivar)
522,1.0,1083258479333253120,1083258479333253120,INC,BirenLongjam,Manipur,Biren Longjam
523,1.0,1100038621846032384,1100038621846032384,NEIDP,NEIDPparty,Manipur,
524,1.0,2784433868,2784433868,INC,PYCManipur,Manipur,PYC Manipur
525,1.0,216967583,216967583,INC,kushwaha_pravin,Bihar,Pravin Kushwaha
526,1.0,840872082535772160,840872082535772160,BJP,Jeevan928,Manipur,Jeevan Kumar
527,1.0,1085333749754081280,1085333749754081280,BJP,SomanandaKshet2,Manipur,Somananda Kshetrimayum
528,1.0,1006581723532910592,1006581723532910592,BJP,LourembamDayab1,Manipur,Dayabati Lourembam
530,1.0,3258071491,3258071491,NPP,SangmaConrad,Meghalaya,Conrad K Sangma
531,1.0,758217021918179328,758217021918179328,BJP,BJP4Meghalaya,Meghalaya,BJP Meghalaya
532,1.0,2541634854,2541634854,INC,JitinPrasada,Meghalaya,Jitin Prasada जितिन प्रसाद
533,1.0,872400126802669568,872400126802669568,INC,INCMeghalaya,Meghalaya,Meghalaya Congress
535,1.0,51695213,51695213,INC,richardmarak,Meghalaya,Richard Mrong Marak
536,1.0,68651940,68651940,INC,AlamTauquirJNU,Bihar,Tauquir Alam तौकीर आलम
537,1.0,912647272986324993,912647272986324992,INC,MeghalayaPMC,Meghalaya,Meghalaya Pradesh Mahila Congress
538,1.0,761098601476993024,761098601476993024,BJP,MyLPG_In,Meghalaya,MyLPG.in
539,1.0,948173549587480576,948173549587480576,NPP,nppmeghalaya,Meghalaya,National People’s Party (NPP)
540,1.0,933700380,933700380,BJP,shishirkb,Meghalaya,Shishir Bajoria
541,1.0,3294926166,3294926166,INC,IYCMeghalaya,Meghalaya,MeghalayaPYC
542,1.0,1088326510900142080,1088326510900142080,INC,ShiraMiani,Meghalaya,Miani Shira
544,1.0,823242218156724225,823242218156724224,BJP,NagarajGasti,Meghalaya,Nagaraj Gasti
545,1.0,119587396,119587396,NPP,saidulkhan,Meghalaya,Saidul Khan
546,1.0,706572983817474048,706572983817474048,BJP,NorthKolkataBJP,Meghalaya,BJPNorthWest Kolkata
547,1.0,720728981,720728981,INC,santoshimaadpur,Bihar,Santosh Pandey INC
548,1.0,321976937,321976937,BJP,puneet145,Meghalaya,Puneet Chaturvedi
549,1.0,847820247964852224,847820247964852224,BJP,iSwapnilDoshi,Gujarat,Chowkidar Swapnil Doshi
550,1.0,997168540112240640,997168540112240640,INC,BansharailangP,Meghalaya,Bansharailang Pyngrope
551,1.0,161994968,161994968,NPP,tdanielm,Meghalaya,Daniel M Thangkhiew
552,1.0,1906554894,1906554894,INC,INC_Meghalaya,Meghalaya,Dilip Shah
553,1.0,839692176053370880,839692176053370880,AITC,subhoaitmyc,Meghalaya,Subhodeep Chatterjee
554,1.0,945224754545410048,945224754545410048,BJP,tyagi_diwakar,To Be Added,Divakar Tyagi
555,1.0,243009790,243009790,BJP,KyrshanBJP,Meghalaya,Kyrshanbor Rynjah
557,1.0,758217962176282624,758217962176282624,BJP,BJP4Mizoram,Mizoram,BJP Mizoram
558,1.0,878638570449248256,878638570449248256,INC,HarribabuVemu,Andhra Pradesh,harribabu vemu
559,1.0,4653491606,4653491606,INC,Anilcong90,Bihar,
560,1.0,3236957900,3236957900,INC,awpi_chawngthu,Mizoram,Awpi Chawngthu
561,1.0,872401664518443008,872401664518443008,INC,INCMizoram,Mizoram,Mizoram Congress
562,1.0,912647623382769664,912647623382769664,INC,MizoramPMC,Mizoram,Mizoram Pradesh Mahila Congress
563,1.0,1906633818,1906633818,INC,INC_Mizoram,Mizoram,Mizoram Congress
564,1.0,2292983827,2292983827,NPP,DDaveng,To Be Added,Doymoy Daveng Chakma
565,1.0,1030645693973651456,1030645693973651456,BJP,jvhluna123,Mizoram,JV Hluna
566,1.0,1020379716476284928,1020379716476284928,BJP,JohnLalrem,Mizoram,John Lalrem
567,1.0,753128018764242946,753128018764242944,BJP,BJP4Nagaland,Nagaland,BJP Nagaland
568,1.0,974501496254447617,974501496254447616,NDPP,Neiphiu_Rio,Nagaland,Neiphiu Rio
569,1.0,872403228574363648,872403228574363648,INC,INCNagaland,Nagaland,Nagaland Congress
